Depth,Na
1318.045,6.336
1318.055,6.472
1318.065,6.658
1318.075,7.242
1318.085,8.722
1318.095,11.025
1318.105,14.965
1318.115,21.521
1318.125,28.806
1318.135,32.994
1318.145,28.063
1318.155,21.276
1318.165,14.068
1318.175,8.983
1318.185,6.662
1318.195,6.511
1318.205,8.113
1318.215,8.9
1318.225,9.054
1318.235,9.71
1318.245,9.738
1318.255,9.851
1318.265,11.336
1318.275,13.279
1318.285,15.121
1318.295,15.566
1318.305,14.416
1318.315,14.004
1318.325,15.116
1318.335,15.993
1318.345,15.756
1318.355,13.078
1318.365,8.645
1318.375,6.616
1318.385,7.619
1318.395,10.993
1318.405,15.786
1318.415,22.827
1318.425,33.974
1318.435,45.357
1318.445,52.053
1318.455,57.141
1318.465,58.438
1318.475,46.053
1318.485,28.348
1318.495,18.963
1318.505,16.908
1318.515,14.788
1318.525,10.356
1318.535,6.802
1318.545,8.161
1318.555,12.998
1318.565,19.3
1318.575,27.541
1318.585,31.655
1318.595,29.793
1318.605,25.048
1318.615,22.276
1318.625,19.623
1318.635,14.715
1318.645,11.142
1318.655,8.813
1318.665,7.935
1318.675,7.571
1318.685,9.001
1318.695,12.867
1318.705,16.232
1318.715,16.393
1318.725,15.135
1318.735,15.531
1318.745,15.717
1318.755,15.668
1318.765,15.402
1318.775,13.524
1318.785,11.97
1318.795,15.566
1318.805,27.401
1318.815,40.981
1318.825,53.426
1318.835,66.046
1318.845,73.957
1318.855,76.052
1318.865,63.537
1318.875,45.802
1318.885,33.524
1318.895,25.658
1318.905,19.544
1318.915,18.759
1318.925,19.948
1318.935,17.539
1318.945,13.48
1318.955,14.188
1318.965,17.084
1318.975,17.794
1318.985,16.635
1318.995,14.31
1319.005,12.444
1319.015,13.12
1319.025,17.851
1319.035,28.16
1319.045,40.819
1319.055,47.673
1319.065,51.661
1319.075,52.212
1319.085,46.04
1319.095,35.179
1319.105,27.682
1319.115,22.92
1319.125,19.054
1319.135,15.518
1319.145,13.053
1319.165,13.121
1319.175,12.878
1319.185,11.112
1319.195,9.992
1319.205,9.476
1319.215,9.958
1319.225,11.73
1319.235,14.337
1319.245,14.779
1319.255,12.329
1319.265,10.335
1319.275,11.115
1319.285,11.557
1319.295,9.675
1319.305,7.601
1319.315,6.343
1319.325,6.058
1319.335,6.58
1319.345,7.614
1319.355,8.751
1319.365,9.441
1319.375,10.141
1319.385,11.567
1319.395,13.304
1319.405,13.804
1319.415,15.117
1319.425,16.916
1319.435,15.302
1319.445,10.014
1319.455,5.922
1319.465,3.876
1319.475,3.487
1319.485,3.53
1319.495,4.39
1319.505,6.161
1319.515,7.625
1319.525,8.477
1319.535,9.303
1319.545,10.865
1319.555,12.672
1319.565,17.337
1319.575,22.552
1319.585,23.944
1319.595,20.425
1319.605,14.062
1319.615,9.097
1319.625,5.724
1319.635,5.614
1319.645,7.234
1319.655,9.772
1319.665,11.447
1319.675,11.031
1319.685,10.002
1319.695,9.235
1319.705,7.965
1319.715,7.74
1319.725,10.995
1319.735,16.139
1319.745,18.224
1319.755,19.688
1319.765,21.464
1319.775,22.318
1319.785,20.917
1319.795,18.329
1319.805,15.96
1319.815,11.237
1319.825,7.465
1319.835,7.947
1319.845,10.643
1319.855,14.126
1319.865,17.987
1319.875,22.302
1319.885,25.505
1319.895,26.282
1319.905,27.617
1319.915,30.158
1319.925,30.653
1319.935,29.113
1319.945,25.497
1319.955,19.963
1319.965,14.888
1319.975,12.249
1319.985,9.905
1319.995,10.105
1320.005,12.301
1320.015,15.582
1320.025,19.312
1320.035,23.0
1320.045,26.35
1320.055,26.78
1320.065,26.964
1320.075,27.326
1320.085,25.944
1320.095,21.218
1320.105,14.937
1320.115,10.804
1320.125,9.726
1320.135,10.738
1320.145,12.897
1320.155,15.076
1320.165,15.917
1320.175,16.003
1320.185,16.172
1320.195,16.454
1320.205,13.727
1320.215,10.759
1320.225,10.306
1320.235,10.999
1320.245,12.326
1320.255,14.497
1320.265,18.146
1320.275,24.465
1320.285,29.945
1320.295,33.74
1320.305,37.359
1320.315,38.113
1320.325,30.364
1320.335,22.506
1320.345,19.273
1320.355,14.53
1320.365,10.254
1320.375,8.981
1320.385,8.985
1320.395,9.122
1320.405,9.891
1320.415,13.759
1320.425,22.148
1320.445,31.394
1320.455,35.375
1320.465,34.593
1320.475,35.176
1320.485,35.942
1320.495,31.503
1320.505,23.559
1320.515,14.407
1320.525,12.139
1320.535,14.854
1320.545,21.909
1320.555,36.192
1320.565,60.388
1320.575,83.506
1320.585,95.059
1320.595,102.121
1320.605,98.276
1320.615,78.869
1320.625,60.485
1320.635,51.372
1320.645,45.413
1320.655,37.699
1320.705,4.484
1320.715,5.202
1320.725,6.548
1320.735,8.465
1320.745,12.327
1320.755,18.007
1320.765,24.987
1320.775,29.981
1320.785,31.696
1320.795,27.587
1320.805,19.048
1320.815,10.748
1320.825,6.892
1320.835,8.121
1320.845,10.827
1320.855,14.734
1320.865,20.14
1320.875,28.652
1320.885,33.99
1320.895,35.137
1320.905,34.228
1320.915,29.073
1320.925,22.88
1320.935,17.129
1320.945,14.494
1320.955,13.931
1320.965,12.203
1320.975,10.259
1320.985,9.654
1320.995,11.005
1321.005,13.347
1321.015,17.338
1321.025,22.507
1321.035,25.642
1321.045,25.27
1321.055,27.039
1321.065,27.011
1321.075,21.663
1321.085,15.162
1321.095,10.896
1321.105,10.022
1321.115,9.219
1321.125,7.968
1321.135,7.111
1321.145,6.295
1321.155,6.657
1321.165,11.1
1321.175,18.605
1321.185,22.463
1321.195,19.272
1321.205,15.329
1321.215,14.456
1321.225,15.013
1321.235,14.221
1321.245,11.552
1321.255,8.466
1321.265,6.636
1321.275,6.768
1321.285,8.21
1321.295,9.751
1321.305,12.025
1321.315,15.967
1321.325,21.667
1321.335,24.58
1321.345,22.102
1321.355,18.472
1321.365,17.175
1321.375,19.176
1321.385,26.306
1321.395,38.421
1321.405,60.366
1321.415,75.796
1321.425,75.386
1321.435,63.0
1321.445,40.164
1321.455,24.572
1321.465,11.497
1321.475,14.457
1321.485,17.187
1321.495,18.06
1321.505,19.984
1321.515,27.547
1321.525,35.701
1321.535,34.786
1321.545,24.776
1321.555,14.739
1321.565,8.733
1321.575,5.35
1321.585,5.449
1321.595,6.47
1321.605,7.282
1321.615,8.131
1321.625,9.988
1321.635,12.901
1321.645,15.912
1321.655,16.861
1321.665,17.594
1321.675,18.776
1321.685,18.93
1321.695,17.113
1321.705,17.16
1321.715,17.676
1321.725,15.985
1321.735,16.388
1321.745,22.362
1321.755,29.183
1321.765,36.752
1321.775,43.973
1321.785,55.806
1321.795,62.104
1321.805,55.455
1321.815,44.219
1321.825,36.874
1321.835,31.557
1321.845,22.32
1321.855,13.366
1321.865,9.914
1321.875,8.396
1321.885,7.676
1321.895,8.797
1321.905,10.262
1321.925,10.221
1321.935,9.921
1321.945,8.934
1321.955,8.37
1321.965,8.571
1321.975,9.514
1321.985,11.05
1321.995,13.038
1322.005,13.845
1322.015,11.484
1322.025,7.307
1322.035,4.531
1322.045,3.492
1322.055,3.38
1322.065,4.219
1322.075,5.893
1322.085,9.461
1322.095,12.36
1322.105,14.639
1322.115,19.64
1322.125,28.135
1322.135,32.941
1322.145,32.098
1322.155,28.59
1322.165,22.78
1322.175,16.931
1322.185,14.673
1322.195,16.859
1322.205,19.912
1322.215,18.839
1322.225,14.667
1322.235,10.554
1322.245,9.421
1322.255,9.479
1322.265,10.253
1322.275,12.491
1322.285,15.272
1322.295,16.706
1322.305,16.093
1322.315,16.429
1322.325,18.427
1322.335,17.736
1322.345,18.987
1322.355,22.127
1322.365,23.677
1322.375,21.444
1322.385,18.616
1322.395,19.936
1322.405,24.382
1322.415,29.654
1322.425,36.601
1322.435,43.07
1322.445,44.784
1322.455,37.435
1322.465,27.552
1322.475,19.086
1322.485,11.381
1322.495,8.764
1322.505,11.713
1322.515,18.099
1322.525,30.884
1322.535,45.078
1322.545,52.056
1322.555,52.962
1322.565,44.802
1322.575,28.751
1322.585,19.136
1322.595,15.758
1322.605,16.564
1322.615,15.655
1322.625,11.603
1322.635,7.671
1322.645,6.202
1322.655,5.626
1322.665,5.971
1322.675,8.558
1322.715,13.087
1322.725,16.501
1322.735,20.211
1322.745,21.642
1322.755,20.582
1322.765,17.625
1322.775,14.308
1322.785,12.08
1322.795,9.678
1322.805,6.632
1322.815,6.028
1322.825,7.524
1322.835,9.579
1322.845,11.197
1322.855,12.755
1322.865,16.561
1322.875,19.576
1322.885,19.52
1322.895,17.327
1322.905,13.863
1322.915,12.861
1322.925,14.699
1322.935,18.502
1322.945,20.662
1322.955,21.032
1322.965,21.247
1322.975,22.442
1322.985,22.745
1322.995,19.415
1323.005,14.416
1323.015,13.16
1323.025,14.409
1323.035,15.808
1323.045,16.186
1323.055,16.548
1323.065,19.488
1323.075,24.537
1323.085,28.073
1323.095,29.86
1323.105,30.952
1323.155,31.352
1323.165,31.985
1323.175,29.087
1323.185,22.561
1323.195,14.965
1323.205,9.418
1323.215,8.138
1323.225,10.57
1323.235,14.493
1323.245,17.742
1323.255,19.251
1323.265,21.572
1323.275,25.414
1323.285,28.002
1323.295,28.599
1323.305,26.046
1323.315,19.564
1323.325,15.111
1323.345,15.181
1323.355,18.663
1323.365,21.86
1323.375,24.785
1323.385,25.84
1323.395,24.095
1323.405,21.284
1323.415,20.593
1323.425,20.288
1323.435,19.435
1323.445,18.361
1323.455,16.899
1323.465,14.464
1323.475,10.816
1323.485,8.205
1323.495,8.751
1323.505,10.12
1323.515,10.805
1323.525,11.658
1323.535,13.356
1323.545,15.988
1323.555,18.53
1323.565,20.529
1323.575,21.544
1323.585,21.907
1323.595,21.881
1323.605,20.897
1323.615,19.129
1323.625,16.748
1323.635,13.763
1323.645,10.763
1323.655,9.57
1323.665,10.432
1323.675,11.635
1323.685,11.865
1323.695,11.798
1323.705,14.776
1323.715,21.315
1323.725,28.603
1323.735,32.855
1323.745,31.726
1323.755,26.955
1323.765,19.163
1323.775,10.758
1323.785,6.609
1323.795,5.479
1323.805,5.842
1323.815,6.912
1323.825,8.516
1323.835,11.374
1323.845,14.322
1323.855,15.673
1323.865,14.071
1323.875,12.704
1323.885,12.412
1323.895,12.864
1323.905,13.155
1323.915,12.622
1323.925,11.166
1323.935,9.595
1323.945,8.689
1323.955,9.567
1323.965,12.546
1323.975,15.559
1323.985,20.417
1323.995,27.578
1324.005,34.976
1324.015,37.944
1324.025,33.678
1324.035,28.044
1324.045,23.252
1324.055,18.307
1324.065,14.0
1324.075,14.183
1324.085,18.689
1324.095,24.866
1324.105,35.666
1324.115,51.552
1324.125,62.944
1324.135,71.112
1324.145,79.242
1324.155,90.191
1324.165,96.486
1324.175,77.539
1324.185,52.657
1324.195,35.488
1324.205,27.062
1324.215,18.052
1324.225,12.842
1324.235,12.793
1324.245,14.571
1324.255,16.792
1324.265,18.028
1324.275,20.841
1324.285,28.262
1324.295,36.972
1324.305,44.4
1324.315,50.275
1324.325,53.035
1324.335,50.068
1324.345,39.178
1324.355,25.551
1324.365,13.404
1324.375,8.1
1324.385,6.381
1324.395,6.302
1324.405,7.782
1324.415,10.039
1324.425,12.441
1324.435,13.955
1324.445,14.847
1324.455,15.166
1324.465,15.463
1324.475,17.867
1324.485,23.101
1324.495,26.514
1324.505,28.057
1324.515,25.815
1324.525,21.815
1324.535,16.834
1324.545,14.014
1324.555,13.307
1324.565,14.54
1324.575,19.256
1324.585,24.428
1324.595,25.916
1324.605,26.227
1324.615,25.736
1324.625,24.284
1324.635,21.808
1325.645,18.781
1325.655,16.847
1325.665,17.237
1325.675,19.611
1325.685,24.279
1325.695,31.48
1325.705,34.138
1325.715,31.355
1325.735,27.936
1325.745,24.184
1325.755,21.063
1325.765,19.357
1325.775,19.456
1325.785,19.794
1325.795,22.192
1325.805,28.051
1325.815,31.863
1325.825,30.853
1325.835,26.587
1325.845,22.085
1325.855,17.936
1325.865,13.787
1325.875,11.306
1325.885,10.677
1325.895,10.762
1325.905,10.993
1325.915,11.361
1325.925,12.946
1325.935,17.259
1325.945,21.945
1325.955,22.92
1325.965,21.133
1325.975,18.213
1325.985,14.461
1325.995,11.449
1326.005,9.469
1326.015,8.418
1326.025,7.264
1326.035,5.943
1326.045,4.936
1326.055,5.429
1326.065,7.536
1326.075,11.123
1326.085,15.42
1326.095,21.023
1326.105,27.609
1326.115,30.815
1326.125,28.936
1326.135,25.776
1326.145,25.36
1326.155,24.055
1326.165,19.119
1326.175,14.732
1326.185,14.146
1326.195,17.324
1326.205,18.739
1326.215,17.762
1326.225,16.615
1326.235,17.976
1326.245,21.792
1326.255,27.666
1326.265,34.923
1326.275,44.027
1326.285,48.304
1326.295,44.142
1326.305,36.335
1326.315,26.891
1326.325,19.225
1326.335,15.308
1326.345,12.644
1326.355,10.848
1326.365,10.761
1326.375,10.981
1326.385,11.004
1326.395,10.653
1326.405,10.574
1326.415,9.192
1326.425,7.468
1326.435,6.464
1326.445,8.155
1326.455,11.21
1326.465,14.268
1326.475,16.122
1326.485,17.531
1326.495,17.956
1326.505,17.932
1326.515,18.47
1326.525,19.634
1326.535,21.259
1326.545,22.642
1326.555,25.073
1326.565,29.198
1326.575,33.661
1326.585,34.707
1326.595,28.66
1326.605,21.305
1326.665,13.6
1326.675,17.198
1326.685,20.793
1326.695,23.443
1326.705,26.832
1326.715,27.443
1326.725,20.876
1326.735,12.623
1326.745,8.514
1326.755,8.068
1326.765,8.269
1326.775,9.11
1326.785,10.817
1326.795,12.589
1326.805,13.808
1326.815,14.412
1326.825,14.695
1326.835,13.679
1326.845,12.995
1326.855,13.383
1326.865,14.214
1326.875,14.373
1326.885,13.404
1326.895,13.427
1326.905,12.045
1326.915,10.507
1326.925,8.933
1326.935,10.302
1326.945,14.149
1326.955,20.345
1326.965,29.252
1326.975,34.932
1326.985,38.86
1326.995,39.628
1327.005,38.689
1327.015,34.59
1327.025,28.515
1327.035,25.225
1327.045,21.817
1327.055,18.734
1327.065,16.529
1327.075,17.779
1327.085,19.397
1327.095,18.32
1327.105,17.153
1327.115,16.32
1327.125,15.666
1327.135,14.636
1327.145,15.906
1327.155,17.293
1327.165,16.549
1327.175,14.92
1327.185,15.899
1327.195,18.817
1327.205,20.07
1327.215,21.366
1327.225,21.645
1327.235,18.761
1327.245,14.917
1327.255,14.472
1327.265,15.822
1327.275,16.966
1327.285,16.069
1327.295,15.336
1327.305,15.238
1327.315,13.694
1327.325,11.104
1327.335,10.289
1327.345,10.725
1327.355,10.999
1327.365,11.792
1327.375,12.722
1327.385,12.735
1327.395,12.484
1327.405,13.263
1327.415,14.409
1327.425,15.974
1327.435,17.879
1327.445,19.921
1327.455,20.617
1327.465,18.963
1327.475,15.321
1327.485,11.627
1327.495,9.182
1327.505,8.466
1327.515,9.655
1327.525,13.936
1327.535,18.764
1327.545,24.474
1327.555,31.49
1327.565,38.079
1327.575,36.628
1327.585,27.742
1327.595,19.546
1327.605,15.455
1327.615,12.102
1327.625,10.731
1327.635,10.584
1327.645,10.654
1327.655,10.738
1327.665,10.961
1327.675,11.411
1327.685,11.572
1327.695,11.44
1327.705,11.513
1327.715,12.306
1327.725,13.224
1327.735,13.688
1327.745,12.756
1327.755,11.225
1327.765,10.069
1327.775,8.625
1327.785,7.946
1327.795,8.184
1327.805,9.429
1327.815,10.64
1327.825,12.52
1327.835,15.676
1327.845,19.544
1327.855,21.418
1327.865,18.519
1327.875,14.419
1327.885,12.166
1327.895,11.225
1327.905,10.721
1327.915,10.836
1327.925,11.664
1327.935,12.429
1327.945,12.384
1327.955,13.277
1327.965,15.672
1327.975,16.869
1327.985,16.492
1327.995,16.125
1328.005,17.084
1328.015,18.254
1328.025,18.164
1328.035,17.665
1328.045,16.775
1328.055,15.615
1328.065,13.624
1328.075,12.476
1328.085,13.19
1328.095,14.25
1328.105,14.16
1328.115,13.683
1328.125,13.316
1328.135,13.039
1328.145,12.433
1328.155,13.36
1328.165,15.586
1328.175,19.622
1328.185,21.677
1328.195,21.197
1328.205,20.626
1328.215,19.794
1328.235,18.168
1328.245,17.036
1328.255,16.5
1328.265,17.77
1328.275,21.83
1328.285,28.728
1328.295,37.569
1328.305,39.935
1328.315,39.668
1328.325,39.173
1328.335,35.548
1328.345,29.369
1328.355,29.34
1328.365,36.814
1328.375,47.367
1328.385,53.4
1328.395,49.782
1328.405,39.727
1328.415,29.541
1328.425,17.756
1328.435,10.914
1328.445,10.729
1328.455,14.554
1328.465,16.275
1328.475,18.029
1328.485,21.606
1328.495,25.626
1328.505,23.072
1328.515,19.794
1328.525,16.939
1328.535,13.588
1328.545,10.387
1328.555,7.14
1328.565,6.742
1328.575,8.224
1328.585,10.318
1328.595,13.005
1328.605,17.686
1328.615,20.698
1328.625,20.071
1328.635,17.859
1328.645,15.626
1328.655,14.849
1328.665,13.98
1328.675,13.793
1328.685,15.8
1328.695,19.403
1328.705,19.763
1328.715,16.291
1328.725,12.878
1328.735,10.957
1328.745,10.202
1328.755,9.761
1328.765,9.907
1328.775,11.529
1328.785,13.667
1328.795,14.921
1328.805,13.89
1328.815,13.191
1328.825,12.55
1328.835,10.984
1328.845,9.769
1328.855,9.607
1328.865,11.222
1328.875,12.548
1328.885,12.183
1328.895,11.142
1328.905,10.347
1328.915,9.874
1328.925,9.196
1328.935,9.205
1328.945,11.79
1328.955,17.358
1328.965,22.916
1328.975,26.239
1328.985,28.557
1328.995,29.544
1329.005,27.74
1329.015,24.25
1329.025,20.824
1329.035,19.135
1329.045,18.307
1329.055,18.561
1329.065,19.303
1329.075,22.843
1329.085,28.878
1329.095,32.957
1329.105,34.644
1329.115,37.246
1329.125,40.288
1329.135,40.994
1329.145,40.793
1329.155,42.701
1329.165,45.064
1329.175,46.261
1329.185,43.737
1329.195,35.392
1329.205,24.364
1329.215,17.708
1329.225,12.755
1329.235,10.261
1329.245,11.453
1329.255,15.403
1329.265,18.329
1329.275,19.549
1329.285,20.766
1329.295,24.087
1329.305,27.117
1329.315,28.869
1329.325,30.796
1329.335,30.239
1329.345,28.783
1329.355,24.926
1329.365,17.936
1329.375,13.781
1329.385,13.96
1329.395,15.99
1329.405,17.544
1329.415,18.346
1329.425,20.033
1329.435,20.692
1329.445,19.791
1329.455,19.16
1329.465,18.585
1329.475,15.024
1329.485,10.738
1329.495,7.624
1329.505,6.424
1329.515,6.166
1329.525,5.988
1329.535,6.815
1329.545,8.255
1329.555,11.187
1329.565,13.726
1329.575,16.051
1329.585,18.407
1329.595,18.571
1329.605,14.782
1329.615,11.878
1329.625,13.144
1329.645,16.132
1329.655,18.039
1329.665,17.472
1329.675,14.961
1329.685,12.716
1329.695,11.217
1329.705,10.452
1329.715,9.296
1329.725,9.633
1329.735,11.044
1329.745,12.637
1329.755,12.172
1329.765,11.061
1329.775,9.62
1329.785,7.826
1329.795,6.275
1329.805,5.307
1329.815,4.853
1329.825,4.601
1329.835,4.167
1329.845,3.58
1329.855,3.519
1329.865,3.789
1329.875,3.889
1329.885,4.22
1329.895,5.685
1329.905,8.151
1329.915,10.44
1329.925,13.548
1329.935,16.968
1329.945,20.255
1329.955,21.776
1329.965,20.05
1329.975,14.445
1329.985,9.376
1329.995,7.203
1330.005,6.523
1330.015,6.548
1330.025,7.744
1330.035,9.931
1330.045,11.909
1330.055,13.338
1330.065,13.797
1330.075,13.446
1330.085,12.061
1330.095,11.844
1330.105,12.842
1330.115,13.575
1330.125,12.606
1330.135,11.079
1330.145,9.699
1330.155,8.39
1330.165,7.187
1330.175,6.754
1330.185,7.205
1330.195,8.263
1330.205,10.155
1330.215,12.769
1330.225,15.672
1330.235,17.873
1330.245,17.46
1330.255,14.633
1330.265,11.623
1330.275,10.207
1330.285,10.289
1330.295,10.03
1330.305,10.845
1330.315,13.43
1330.325,16.305
1330.335,17.747
1330.345,20.678
1330.355,24.955
1330.365,27.504
1330.375,24.116
1330.385,18.087
1330.395,13.844
1330.405,11.022
1330.415,8.708
1330.425,6.502
1330.435,5.083
1330.445,4.386
1330.455,4.064
1330.465,4.195
1330.475,4.953
1330.485,7.359
1330.495,10.606
1330.505,13.596
1330.515,19.073
1330.525,25.703
1330.535,30.307
1330.545,30.233
1330.555,24.405
1330.565,16.785
1330.575,10.734
1330.585,6.738
1330.595,5.318
1330.605,5.665
1330.615,6.403
1330.625,7.303
1330.635,9.34
1330.645,12.966
1330.655,20.727
1330.665,27.762
1330.675,35.401
1330.685,44.787
1330.695,50.799
1330.705,45.123
1330.715,37.838
1330.725,32.18
1330.735,26.093
1330.745,17.218
1330.755,14.261
1330.765,14.582
1330.775,15.649
1330.785,18.565
1330.795,24.677
1330.805,28.954
1330.815,29.21
1330.825,25.103
1330.835,18.413
1330.845,13.66
1330.855,11.222
1330.865,9.338
1330.875,9.019
1330.885,10.383
1330.895,11.149
1330.905,10.949
1330.915,10.927
1330.925,11.55
1330.935,13.735
1330.945,17.247
1330.955,20.54
1330.965,26.238
1330.975,28.769
1330.985,25.257
1330.995,20.416
1331.005,14.518
1331.015,11.033
1331.025,9.053
1331.035,7.206
1331.045,7.779
1331.055,9.274
1331.065,11.196
1331.075,17.195
1331.085,28.048
1331.095,36.926
1331.105,41.826
1331.115,47.185
1331.125,50.734
1331.135,48.131
1331.145,42.284
1331.155,36.507
1331.165,33.442
1331.175,30.841
1331.185,22.844
1331.195,16.325
1331.205,11.18
1331.215,8.993
1331.225,8.987
1331.235,9.994
1331.245,10.752
1331.255,11.389
1331.265,11.568
1331.275,13.424
1331.285,15.214
1331.295,15.929
1331.305,14.943
1331.315,13.875
1331.325,13.14
1331.335,12.147
1331.345,10.724
1331.355,11.274
1331.365,13.055
1331.375,14.704
1331.385,16.411
1331.395,19.202
1331.405,26.304
1331.415,35.883
1331.425,39.964
1331.435,43.008
1331.445,47.866
1331.455,47.412
1331.465,39.063
1331.475,26.851
1331.485,13.517
1331.495,6.826
1331.505,4.826
1331.515,4.108
1331.525,4.005
1331.535,4.4
1331.545,5.042
1331.555,6.092
1331.565,7.867
1331.575,10.802
1331.585,12.748
1331.595,12.904
1331.605,13.556
1331.615,14.205
1331.625,14.336
1331.635,15.528
1331.645,16.84
1331.655,16.61
1331.665,13.641
1331.675,12.371
1331.685,11.599
1331.695,10.323
1331.705,9.351
1331.715,9.057
1331.725,8.747
1331.735,8.153
1331.745,8.833
1331.755,11.515
1331.765,14.199
1331.775,18.264
1331.785,25.196
1331.795,31.841
1331.805,32.307
1331.815,26.006
1331.825,18.837
1331.835,13.936
1331.845,10.777
1331.855,9.552
1331.865,8.608
1331.875,7.776
1331.885,7.337
1331.895,7.219
1331.905,8.398
1331.915,9.697
1331.925,11.56
1331.935,16.309
1331.945,22.892
1331.955,28.188
1331.965,32.331
1331.975,40.903
1331.985,48.435
1331.995,46.873
1332.005,37.097
1332.015,25.18
1332.025,17.35
1332.035,11.762
1332.045,10.982
1332.055,13.959
1332.065,19.421
1332.075,26.642
1332.085,35.64
1332.095,46.412
1332.105,51.918
1332.115,47.148
1332.125,38.933
1332.135,32.259
1332.145,24.034
1332.155,20.167
1332.165,19.183
1332.175,16.608
1332.185,12.106
1332.195,10.234
1332.205,9.609
1332.215,8.153
1332.225,7.167
1332.235,7.836
1332.245,9.397
1332.255,11.108
1332.265,14.793
1332.275,19.466
1332.285,22.04
1332.295,20.972
1332.305,18.105
1332.315,15.528
1332.325,14.27
1332.335,14.835
1332.345,17.113
1332.355,18.003
1332.365,17.583
1332.375,17.788
1332.385,19.08
1332.395,18.508
1332.405,17.858
1332.415,20.681
1332.425,23.117
1332.435,21.503
1332.445,19.588
1332.455,18.541
1332.465,14.789
