Depth,Br
1316.865,0.3019
1316.875,0.2538
1316.885,0.2049
1316.895,0.4129
1316.905,0.64
1316.915,0.7505
1316.925,0.7116
1316.935,0.6318
1316.945,0.6773
1316.955,0.9863
1316.965,1.0723
1316.975,0.9039
1316.985,0.6631
1316.995,0.4851
1317.005,0.4493
1317.015,0.3635
1317.025,0.2346
1317.035,0.1556
1317.045,0.202
1317.055,0.2366
1317.065,0.2075
1317.075,0.1192
1317.085,0.3597
1317.095,0.6097
1317.105,0.7633
1317.115,0.784
1317.125,0.8047
1317.135,0.846
1317.145,0.6599
1317.155,0.5268
1317.165,0.4165
1317.175,0.4992
1317.185,0.3125
1317.195,0.2175
1317.205,0.3184
1317.215,0.4552
1317.225,0.3982
1317.235,0.6133
1317.245,0.7671
1317.255,0.7611
1317.265,0.613
1317.275,0.3646
1317.285,0.3937
1317.295,0.3584
1317.305,0.3343
1317.315,0.2565
1317.325,0.4369
1317.335,0.4482
1317.345,0.464
1317.355,0.5355
1317.365,0.5198
1317.375,0.4584
1317.385,0.4652
1317.395,0.5293
1317.405,0.5056
1317.415,0.3149
1317.425,0.1687
1317.435,0.1776
1317.445,0.2415
1317.455,0.3419
1317.465,0.5155
1317.475,0.6042
1317.485,0.4553
1317.495,0.3925
1317.505,0.5927
1317.515,1.0086
1317.525,1.1015
1317.535,0.925
1317.545,0.8318
1317.555,0.6944
1317.565,0.4224
1317.575,0.2025
1317.585,0.3131
1317.595,0.3993
1317.605,0.3764
1317.615,0.342
1317.625,0.4506
1317.635,0.5143
1317.645,0.5182
1317.655,0.5247
1317.665,0.5978
1317.675,0.8757
1317.685,0.9377
1317.695,0.7022
1317.705,0.4796
1317.715,0.2929
1317.725,0.2317
1317.735,0.2567
1317.745,0.3119
1317.755,0.3204
1317.765,0.4111
1317.775,0.385
1317.785,0.4165
1317.795,0.4001
1317.805,0.4256
1317.815,0.4571
1317.825,0.5313
1317.835,0.8562
1317.845,0.8572
1317.855,0.8048
1317.865,0.4418
1317.875,0.2339
1317.895,0.3217
1317.905,0.3429
1317.915,0.2584
1317.925,0.1795
1317.935,0.1431
1317.945,0.2171
1317.955,0.3292
1317.965,0.3027
1317.975,0.3501
1317.985,0.2602
1317.995,0.1742
1318.005,0.1998
1318.015,0.3237
1318.025,0.5441
1318.035,0.5116
1318.045,0.3215
1318.055,0.6068
1318.065,1.0432
1318.075,1.142
1318.085,1.0184
1318.095,1.0671
1318.105,1.2151
1318.115,0.7161
1318.125,0.349
1318.135,0.3219
1318.145,0.3149
1318.155,0.1788
1318.165,0.1282
1318.175,0.1674
1318.185,0.3238
1318.195,0.3508
1318.205,0.295
1318.215,0.2701
1318.225,0.2834
1318.235,0.3468
1318.245,0.6229
1318.255,0.7663
1318.265,0.6499
1318.275,0.5984
1318.285,0.6882
1318.295,0.5958
1318.305,0.5096
1318.315,0.3674
1318.325,0.3942
1318.335,0.3995
1318.345,0.3918
1318.355,0.4158
1318.365,0.5008
1318.375,0.4186
1318.385,0.5159
1318.395,0.7031
1318.405,0.8871
1318.415,0.7254
1318.425,0.3634
1318.435,0.1933
1318.445,0.2583
1318.455,0.2096
1318.495,0.0917
1318.505,0.3935
1318.515,0.5331
1318.525,0.6172
1318.535,0.5955
1318.545,0.6257
1318.555,0.5998
1318.565,0.5587
1318.575,0.3637
1318.585,0.3661
1318.595,0.4699
1318.605,0.3653
1318.615,0.1186
1318.625,0.2472
1318.635,0.2645
1318.645,0.2509
1318.655,0.1883
1318.665,0.3525
1318.675,0.4856
1318.685,0.5346
1318.695,0.6165
1318.705,0.7249
1318.715,0.7495
1318.725,0.6356
1318.735,0.4964
1318.745,0.332
1318.755,0.3133
1318.765,0.3398
1318.775,0.3528
1318.785,0.429
1318.795,0.5389
1318.805,0.4214
1318.815,0.292
1318.825,0.2151
1318.835,0.0865
1318.845,0.1172
1318.855,0.1662
1318.865,0.1552
1318.885,0.149
1318.895,0.342
1318.905,0.4742
1318.915,0.4056
1318.925,0.4003
1318.935,0.4059
1318.945,0.6497
1318.955,0.6942
1318.965,0.6944
1318.975,0.6603
1318.985,0.4654
1318.995,0.3812
1319.005,0.2899
1319.015,0.3262
1319.025,0.3711
1319.035,0.3726
1319.045,0.3219
1319.055,0.2566
1319.065,0.1903
1319.075,0.2888
1319.085,0.3438
1319.095,0.2724
1319.105,0.2051
1319.115,0.2692
1319.125,0.3989
1319.135,0.319
1319.145,0.2379
1319.165,0.3443
1319.175,0.3382
1319.185,0.4163
1319.195,0.6744
1319.205,0.6821
1319.215,0.7411
1319.225,0.6432
1319.235,0.7211
1319.245,0.8084
1319.255,0.7188
1319.265,0.3839
1319.275,0.2449
1319.285,0.3395
1319.295,0.3286
1319.305,0.3463
1319.315,0.6516
1319.325,0.9563
1319.335,1.0221
1319.345,1.038
1319.355,0.8454
1319.365,0.412
1319.375,0.1278
1319.385,0.1019
1319.395,0.1588
1319.405,0.2215
1319.415,0.2027
1319.425,0.24
1319.435,0.2023
1319.445,0.1913
1319.455,0.1848
1319.465,0.2492
1319.475,0.3501
1319.485,0.3895
1319.495,0.3817
1319.505,0.6552
1319.515,1.11
1319.525,1.2457
1319.535,1.1253
1319.545,0.9563
1319.555,0.7694
1319.565,0.5644
1319.575,0.3658
1319.585,0.3324
1319.595,0.2541
1319.605,0.1572
1319.615,0.1446
1319.625,0.2705
1319.635,0.2342
1319.655,0.2229
1319.665,0.4849
1319.675,0.5176
1319.685,0.4173
1319.695,0.3871
1319.705,0.5665
1319.715,0.7449
1319.725,0.5699
1319.735,0.4065
1319.745,0.4155
1319.755,0.334
1319.765,0.2899
1319.775,0.2948
1319.785,0.3016
1319.795,0.2582
1319.805,0.3861
1319.815,0.5937
1319.825,0.6024
1319.835,0.6953
1319.845,0.7691
1319.855,0.8975
1319.865,0.9847
1319.875,1.0847
1319.885,0.9758
1319.895,0.8472
1319.905,0.7124
1319.915,0.4234
1319.925,0.2178
1319.935,0.1813
1319.945,0.1217
1319.955,0.2403
1319.965,0.5283
1319.975,0.6549
1319.985,0.7755
1319.995,1.0159
1320.005,1.342
1320.015,1.2917
1320.025,0.885
1320.035,0.5074
1320.045,0.3563
1320.055,0.3629
1320.065,0.199
1320.075,0.1533
1320.085,0.2805
1320.095,0.2709
1320.105,0.2049
1320.115,0.3533
1320.125,0.6425
1320.135,0.9926
1320.145,1.0192
1320.155,0.9966
1320.165,0.8193
1320.175,0.5223
1320.185,0.2694
1320.195,0.3801
1320.205,0.5565
1320.215,0.6737
1320.225,0.6082
1320.235,0.779
1320.245,0.9112
1320.255,0.9206
1320.265,0.7835
1320.275,0.5793
1320.285,0.4636
1320.295,0.3167
1320.305,0.2992
1320.315,0.3237
1320.325,0.3844
1320.335,0.4223
1320.345,0.4351
1320.355,0.4903
1320.365,0.5779
1320.375,0.7587
1320.385,0.8941
1320.395,1.0314
1320.405,1.2296
1320.415,1.1896
1320.425,0.8628
1320.445,0.5237
1320.455,0.2056
1320.465,0.1584
1320.475,0.1693
1320.485,0.2596
1320.495,0.2826
1320.505,0.2204
1320.515,0.2154
1320.525,0.2499
1320.535,0.3226
1320.545,0.279
1320.555,0.2077
1320.565,0.1221
1320.585,0.0905
1320.595,0.1281
1320.605,0.1785
1320.615,0.2039
1320.625,0.1615
1320.635,0.1937
1320.645,0.197
1320.655,0.304
1320.705,0.6998
1320.715,0.4903
1320.725,0.7279
1320.735,0.9113
1320.745,0.7187
1320.755,0.4342
1320.765,0.3471
1320.775,0.4351
1320.785,0.4844
1320.795,0.5469
1320.805,0.5775
1320.815,0.3972
1320.825,0.223
1320.835,0.4048
1320.845,0.6807
1320.855,0.6263
1320.865,0.6185
1320.875,0.5902
1320.885,0.4257
1320.895,0.3212
1320.905,0.2084
1320.915,0.2086
1320.925,0.2267
1320.935,0.1953
1320.945,0.1578
1320.955,0.3569
1320.965,0.5439
1320.975,0.5059
1320.985,0.5175
1320.995,0.707
1321.005,0.791
1321.015,0.8281
1321.025,0.8808
1321.035,0.8279
1321.045,0.7303
1321.055,0.453
1321.065,0.3834
1321.075,0.4379
1321.085,0.255
1321.095,0.2026
1321.105,0.5488
1321.115,0.8925
1321.125,0.7047
1321.135,0.7062
1321.145,1.1921
1321.155,1.7196
1321.165,1.4941
1321.175,1.1056
1321.185,1.1937
1321.195,1.2261
1321.205,1.0669
1321.215,0.9007
1321.225,0.6485
1321.235,0.3996
1321.245,0.3066
1321.255,0.2697
1321.265,0.2547
1321.275,0.2666
1321.285,0.2808
1321.295,0.2483
1321.305,0.3383
1321.315,0.4749
1321.325,0.4817
1321.335,0.5958
1321.345,0.7256
1321.355,0.7487
1321.365,0.6079
1321.375,0.5707
1321.385,0.4085
1321.395,0.2725
1321.405,0.2509
1321.415,0.2397
1321.425,0.1398
1321.435,0.3104
1321.445,0.4932
1321.455,0.5117
1321.465,0.6029
1321.475,0.9476
1321.485,1.114
1321.495,1.0684
1321.505,0.8754
1321.515,0.5505
1321.525,0.4276
1321.535,0.378
1321.545,0.2597
1321.555,0.2394
1321.565,0.2088
1321.575,0.1737
1321.585,0.2196
1321.595,0.3512
1321.605,0.4489
1321.615,0.4774
1321.625,0.4199
1321.635,0.5044
1321.645,0.71
1321.655,0.4363
1321.665,0.2229
1321.675,0.3806
1321.685,0.3864
1321.695,0.2258
1321.705,0.2329
1321.715,0.2429
1321.725,0.2266
1321.735,0.2247
1321.745,0.1799
1321.755,0.18
1321.765,0.1718
1321.775,0.1641
1321.795,0.0872
1321.805,0.2178
1321.815,0.1335
1321.835,0.3762
1321.845,0.5168
1321.855,0.3916
1321.865,0.3898
1321.875,0.4863
1321.885,0.6631
1321.895,0.7611
1321.905,0.7123
1321.925,0.6149
1321.935,0.41
1321.945,0.242
1321.955,0.1545
1321.965,0.2012
1321.975,0.3519
1321.985,0.4372
1321.995,0.3609
1322.005,0.6544
1322.015,0.9363
1322.025,0.8638
1322.035,1.0091
1322.045,1.2867
1322.055,1.6042
1322.065,1.8333
1322.075,1.5817
1322.085,1.1631
1322.095,0.8259
1322.105,0.4829
1322.115,0.2982
1322.125,0.2362
1322.135,0.3281
1322.145,0.263
1322.155,0.2348
1322.165,0.1962
1322.175,0.206
1322.185,0.2095
1322.195,0.1977
1322.205,0.1845
1322.215,0.2526
1322.225,0.36
1322.235,0.6604
1322.245,0.6513
1322.255,0.7074
1322.265,0.7282
1322.275,0.7395
1322.285,0.3285
1322.295,0.3288
1322.305,0.3036
1322.315,0.2588
1322.325,0.2613
1322.335,0.2447
1322.345,0.2697
1322.355,0.2758
1322.365,0.2851
1322.375,0.4585
1322.385,0.4164
1322.395,0.4256
1322.405,0.5502
1322.415,0.5389
1322.425,0.5736
1322.435,0.4585
1322.445,0.1528
1322.455,0.1367
1322.465,0.1715
1322.475,0.2094
1322.485,0.1981
1322.495,0.1464
1322.505,0.1345
1322.515,0.1517
1322.525,0.1728
1322.535,0.2483
1322.545,0.1423
1322.565,0.1229
1322.575,0.1464
1322.585,0.1797
1322.595,0.0856
1322.605,0.1762
1322.615,0.3266
1322.625,0.4163
1322.635,0.3773
1322.645,0.4033
1322.655,0.3878
1322.665,0.5194
1322.675,0.7018
1322.715,0.7231
1322.725,0.5658
1322.735,0.3921
1322.745,0.2032
1322.775,0.1303
1322.785,0.1337
1322.795,0.1617
1322.805,0.1832
1322.815,0.1964
1322.825,0.1794
1322.835,0.2718
1322.845,0.3919
1322.855,0.2948
1322.865,0.3818
1322.875,0.5721
1322.885,0.7739
1322.895,0.8559
1322.905,0.6149
1322.915,0.4737
1322.925,0.4497
1322.935,0.277
1322.945,0.1821
1322.955,0.2229
1322.965,0.2839
1322.975,0.3222
1322.985,0.4175
1322.995,0.3747
1323.005,0.2074
1323.015,0.1238
1323.025,0.2409
1323.035,0.3915
1323.045,0.6198
1323.055,0.7489
1323.065,0.6057
1323.075,0.4636
1323.085,0.4131
1323.095,0.3166
1323.105,0.2767
1323.155,0.3635
1323.165,0.5607
1323.175,0.6261
1323.185,0.6214
1323.195,0.5974
1323.205,0.6224
1323.215,0.6979
1323.225,0.7072
1323.235,0.7652
1323.245,0.8675
1323.255,0.6559
1323.265,0.5529
1323.275,0.4171
1323.285,0.3815
1323.295,0.3768
1323.305,0.3586
1323.315,0.3284
1323.325,0.3925
1323.345,0.4529
1323.355,0.5068
1323.365,0.5491
1323.375,0.4703
1323.385,0.4046
1323.395,0.2337
1323.405,0.162
1323.415,0.1159
1323.425,0.132
1323.435,0.2737
1323.445,0.333
1323.455,0.2999
1323.465,0.3851
1323.475,0.4881
1323.485,0.4489
1323.495,0.5216
1323.505,0.785
1323.515,0.8335
1323.525,0.8456
1323.535,0.7558
1323.545,0.7629
1323.555,0.7435
1323.565,0.6073
1323.575,0.4482
1323.585,0.3646
1323.595,0.4489
1323.605,0.5207
1323.615,0.4697
1323.625,0.3294
1323.635,0.1507
1323.645,0.1529
1323.655,0.3253
1323.665,0.4269
1323.675,0.5483
1323.685,0.8006
1323.695,0.7823
1323.705,0.8552
1323.715,0.9759
1323.725,1.0505
1323.735,0.7586
1323.745,0.3826
1323.755,0.1109
1323.765,0.1982
1323.775,0.2045
1323.785,0.214
1323.795,0.1957
1323.805,0.2731
1323.815,0.1983
1323.825,0.2201
1323.835,0.2761
1323.845,0.6655
1323.855,1.1168
1323.865,1.0455
1323.875,1.0382
1323.885,1.1113
1323.895,1.2126
1323.905,0.8751
1323.915,0.4355
1323.925,0.4188
1323.935,0.5959
1323.945,0.5468
1323.955,0.4895
1323.965,0.5338
1323.975,0.6098
1323.985,0.5888
1323.995,0.411
1324.005,0.3266
1324.015,0.3116
1324.025,0.2012
1324.035,0.1518
1324.045,0.1667
1324.055,0.44
1324.065,0.5561
1324.075,0.5606
1324.085,0.562
1324.095,0.4985
1324.105,0.3054
1324.115,0.1506
1324.125,0.0857
1324.175,0.188
1324.185,0.3134
1324.195,0.3512
1324.205,0.5243
1324.215,0.8348
1324.225,1.2061
1324.235,1.6315
1324.245,1.8193
1324.255,1.8226
1324.265,1.7277
1324.275,1.2417
1324.285,0.7283
1324.295,0.3958
1324.305,0.3042
1324.315,0.3156
1324.325,0.2302
1324.335,0.3729
1324.345,0.5206
1324.355,0.5329
1324.365,0.4536
1324.375,0.5511
1324.385,0.7923
1324.395,1.0143
1324.405,0.7777
1324.415,0.7999
1324.425,0.912
1324.435,1.0278
1324.445,1.1173
1324.455,0.9156
1324.465,0.551
1324.475,0.2832
1324.485,0.1718
1324.495,0.2048
1324.505,0.2387
1324.515,0.232
1324.525,0.1906
1324.535,0.2607
1324.545,0.3278
1324.555,0.5259
1324.565,0.5043
1324.575,0.6049
1324.585,0.8245
1324.595,0.887
1324.605,0.7628
1324.615,0.5722
1324.625,0.5788
1324.635,0.5597
1325.645,0.7374
1325.655,0.7455
1325.665,0.8054
1325.675,0.82
1325.685,0.6155
1325.695,0.2406
1325.735,0.2082
1325.745,0.1358
1325.755,0.2471
1325.765,0.3314
1325.775,0.411
1325.785,0.4693
1325.795,0.4966
1325.805,0.3348
1325.815,0.3248
1325.825,0.2626
1325.835,0.2136
1325.845,0.1184
1325.855,0.126
1325.865,0.2373
1325.875,0.3428
1325.885,0.3922
1325.895,0.4197
1325.905,0.5295
1325.915,0.6643
1325.925,0.7192
1325.935,0.6135
1325.945,0.4741
1325.955,0.5221
1325.965,0.397
1325.975,0.3079
1325.985,0.2465
1325.995,0.2796
1326.005,0.2729
1326.015,0.2829
1326.025,0.3047
1326.035,0.3035
1326.045,0.3356
1326.055,0.6232
1326.065,1.0124
1326.075,1.2525
1326.085,1.3342
1326.095,1.3289
1326.105,0.9697
1326.115,0.6118
1326.125,0.4254
1326.135,0.2256
1326.145,0.1664
1326.155,0.1054
1326.165,0.1093
1326.175,0.1898
1326.185,0.3161
1326.195,0.3439
1326.205,0.2753
1326.215,0.1513
1326.225,0.1964
1326.235,0.2913
1326.245,0.615
1326.255,0.7659
1326.265,0.6555
1326.275,0.3983
1326.285,0.2022
1326.295,0.1542
1326.305,0.1864
1326.315,0.1518
1326.325,0.2404
1326.335,0.2494
1326.345,0.1893
1326.355,0.1568
1326.365,0.191
1326.375,0.2922
1326.385,0.3467
1326.395,0.3194
1326.405,0.3175
1326.415,0.3176
1326.425,0.3061
1326.435,0.2908
1326.445,0.2744
1326.455,0.5195
1326.465,0.7291
1326.475,0.7568
1326.485,0.6771
1326.495,0.7771
1326.505,0.7338
1326.515,0.7923
1326.525,0.4823
1326.535,0.452
1326.545,0.4162
1326.555,0.367
1326.565,0.3824
1326.575,0.4355
1326.585,0.4134
1326.595,0.5225
1326.605,0.6038
1326.665,0.5137
1326.675,0.2923
1326.685,0.0961
1326.695,0.0718
1326.705,0.1112
1326.715,0.1339
1326.725,0.3351
1326.735,0.524
1326.745,0.553
1326.755,0.621
1326.765,0.6761
1326.775,0.5277
1326.785,0.5261
1326.795,0.5247
1326.805,0.4193
1326.815,0.5315
1326.825,0.4981
1326.835,0.4718
1326.845,0.4917
1326.855,0.4732
1326.865,0.3734
1326.875,0.3664
1326.885,0.4094
1326.895,0.5457
1326.905,0.5547
1326.915,0.6013
1326.925,0.5614
1326.935,0.5457
1326.945,0.547
1326.955,0.4168
1326.965,0.4173
1326.975,0.3772
1326.985,0.2058
1326.995,0.1692
1327.005,0.1903
1327.015,0.2382
1327.025,0.2172
1327.035,0.1938
1327.045,0.189
1327.055,0.229
1327.065,0.343
1327.075,0.5319
1327.085,0.8152
1327.095,0.8852
1327.105,0.73
1327.115,0.5578
1327.125,0.6317
1327.135,0.5206
1327.145,0.4006
1327.155,0.3793
1327.165,0.2485
1327.175,0.1265
1327.185,0.2007
1327.195,0.3206
1327.205,0.3829
1327.215,0.3912
1327.225,0.4418
1327.235,0.6134
1327.245,0.5582
1327.255,0.4319
1327.265,0.5001
1327.275,0.7224
1327.285,0.6522
1327.295,0.5379
1327.305,0.4858
1327.315,0.3734
1327.325,0.2728
1327.335,0.2733
1327.345,0.2876
1327.355,0.2979
1327.365,0.2769
1327.375,0.2706
1327.385,0.533
1327.395,0.7541
1327.405,0.652
1327.415,0.8963
1327.425,0.9753
1327.435,0.6723
1327.445,0.5164
1327.455,0.4173
1327.465,0.3009
1327.475,0.2435
1327.485,0.2251
1327.495,0.3308
1327.505,0.3945
1327.515,0.4404
1327.525,0.5479
1327.535,0.459
1327.545,0.3758
1327.555,0.2385
1327.565,0.2026
1327.575,0.2281
1327.585,0.2024
1327.595,0.1584
1327.605,0.2591
1327.615,0.3438
1327.625,0.3758
1327.635,0.3401
1327.645,0.3416
1327.655,0.4014
1327.665,0.4109
1327.675,0.3761
1327.685,0.5563
1327.695,0.6017
1327.705,0.5934
1327.715,0.6115
1327.725,0.6101
1327.735,0.6203
1327.745,0.5405
1327.755,0.4051
1327.765,0.3862
1327.775,0.3737
1327.785,0.3026
1327.795,0.2633
1327.805,0.266
1327.815,0.3645
1327.825,0.184
1327.835,0.1263
1327.845,0.2447
1327.855,0.2665
1327.865,0.1984
1327.875,0.1794
1327.885,0.1849
1327.895,0.1946
1327.905,0.2404
1327.915,0.2446
1327.925,0.3052
1327.935,0.4298
1327.945,0.4165
1327.955,0.3912
1327.965,0.3712
1327.975,0.4466
1327.985,0.3146
1327.995,0.2258
1328.005,0.2411
1328.015,0.2954
1328.025,0.3515
1328.035,0.6451
1328.045,0.7061
1328.055,0.51
1328.065,0.2574
1328.075,0.1957
1328.085,0.2426
1328.095,0.3779
1328.105,0.4159
1328.115,0.3682
1328.125,0.3806
1328.135,0.3616
1328.145,0.2497
1328.155,0.2863
1328.165,0.2844
1328.175,0.3963
1328.185,0.3468
1328.195,0.2309
1328.205,0.1753
1328.215,0.2193
1328.235,0.2211
1328.245,0.2257
1328.255,0.2345
1328.265,0.2492
1328.275,0.2266
1328.285,0.329
1328.295,0.4117
1328.305,0.409
1328.315,0.4335
1328.325,0.4991
1328.335,0.4942
1328.345,0.2948
1328.355,0.1206
1328.375,0.1115
1328.385,0.2326
1328.395,0.2944
1328.405,0.3311
1328.415,0.3136
1328.425,0.3437
1328.435,0.3491
1328.445,0.3186
1328.455,0.3009
1328.465,0.3703
1328.475,0.4914
1328.485,0.5529
1328.495,0.3838
1328.505,0.29
1328.515,0.17
1328.525,0.1916
1328.535,0.3362
1328.545,0.7038
1328.555,0.8403
1328.565,0.6157
1328.575,0.8394
1328.585,1.2853
1328.595,1.3865
1328.605,1.0584
1328.615,0.7443
1328.625,0.8523
1328.635,0.7541
1328.645,0.4646
1328.655,0.1841
1328.665,0.2077
1328.675,0.1415
1328.685,0.1403
1328.695,0.3122
1328.705,0.3037
1328.715,0.3224
1328.725,0.3987
1328.735,0.5252
1328.745,0.4918
1328.755,0.5304
1328.765,0.5055
1328.775,0.5704
1328.785,0.5436
1328.795,0.5895
1328.805,0.4315
1328.815,0.308
1328.825,0.1984
1328.835,0.2445
1328.845,0.2308
1328.855,0.2457
1328.865,0.2626
1328.875,0.3456
1328.885,0.4936
1328.895,0.4848
1328.905,0.4738
1328.915,0.6266
1328.925,1.1605
1328.935,1.2274
1328.945,1.3326
1328.955,1.4241
1328.965,1.161
1328.975,0.8336
1328.985,0.3913
1328.995,0.3051
1329.005,0.2524
1329.015,0.2335
1329.025,0.3139
1329.035,0.4603
1329.045,0.5274
1329.055,0.4646
1329.065,0.4614
1329.075,0.4553
1329.085,0.465
1329.095,0.4796
1329.105,0.3195
1329.115,0.3368
1329.125,0.4314
1329.135,0.3723
1329.145,0.2821
1329.155,0.2726
1329.165,0.3222
1329.175,0.3045
1329.185,0.2844
1329.195,0.2858
1329.205,0.3358
1329.215,0.5292
1329.225,0.8462
1329.235,0.8348
1329.245,0.752
1329.255,0.8416
1329.265,1.1149
1329.275,1.2214
1329.285,1.0859
1329.295,1.046
1329.305,1.2806
1329.315,1.1561
1329.325,0.8109
1329.335,0.5329
1329.345,0.5946
1329.355,0.66
1329.365,0.688
1329.375,0.6747
1329.385,0.721
1329.395,0.8568
1329.405,1.0578
1329.415,0.9977
1329.425,1.1489
1329.435,1.0308
1329.445,0.7369
1329.455,0.3347
1329.465,0.3298
1329.475,0.3444
1329.485,0.3417
1329.495,0.2956
1329.505,0.2707
1329.515,0.4438
1329.525,0.5577
1329.535,0.6428
1329.545,0.6802
1329.555,0.8797
1329.565,0.9029
1329.575,0.8175
1329.585,0.812
1329.595,0.8871
1329.605,1.0549
1329.615,0.9773
1329.625,0.6424
1329.645,0.3489
1329.655,0.2655
1329.665,0.3377
1329.675,0.3745
1329.685,0.3001
1329.695,0.2948
1329.705,0.3458
1329.715,0.3562
1329.725,0.3666
1329.735,0.4738
1329.745,0.5497
1329.755,0.531
1329.765,0.5187
1329.775,0.3773
1329.785,0.2894
1329.795,0.1888
1329.805,0.1433
1329.815,0.1413
1329.825,0.274
1329.835,0.4145
1329.845,0.3464
1329.855,0.2026
1329.865,0.2017
1329.875,0.2977
1329.885,0.4302
1329.895,0.481
1329.905,0.5552
1329.915,0.7245
1329.925,0.8165
1329.935,0.5696
1329.945,0.3252
1329.955,0.278
1329.965,0.2937
1329.975,0.1392
1329.985,0.1924
1329.995,0.3231
1330.005,0.5081
1330.015,0.4805
1330.025,0.6133
1330.035,0.6958
1330.045,0.6473
1330.055,0.5813
1330.065,0.5981
1330.075,0.647
1330.085,0.4878
1330.095,0.3043
1330.105,0.195
1330.115,0.2654
1330.125,0.2469
1330.135,0.2424
1330.145,0.382
1330.155,0.7187
1330.165,0.7382
1330.175,0.4828
1330.185,0.4478
1330.195,0.4561
1330.205,0.5045
1330.215,0.7014
1330.225,0.6852
1330.235,0.4568
1330.245,0.3097
1330.255,0.326
1330.265,0.3404
1330.275,0.2591
1330.285,0.2567
1330.295,0.2169
1330.305,0.2648
1330.315,0.3317
1330.325,0.332
1330.335,0.5535
1330.345,0.529
1330.355,0.4831
1330.365,0.3685
1330.375,0.2587
1330.385,0.1825
1330.395,0.1598
1330.405,0.1904
1330.415,0.3103
1330.425,0.3211
1330.435,0.3875
1330.445,0.4762
1330.455,0.5041
1330.465,0.5709
1330.475,0.6902
1330.485,1.0
1330.495,1.176
1330.505,1.0648
1330.515,0.6426
1330.525,0.4442
1330.535,0.383
1330.545,0.3142
1330.555,0.2491
1330.565,0.296
1330.575,0.3266
1330.585,0.2278
1330.595,0.1462
1330.605,0.4358
1330.615,0.5596
1330.625,0.4084
1330.635,0.3375
1330.645,0.3641
1330.655,0.4255
1330.665,0.4678
1330.675,0.3363
1330.685,0.2555
1330.695,0.2291
1330.705,0.241
1330.715,0.2719
1330.725,0.2045
1330.735,0.2435
1330.745,0.4145
1330.755,0.3814
1330.765,0.4676
1330.775,0.5446
1330.785,0.6662
1330.795,0.3366
1330.805,0.2306
1330.815,0.4264
1330.825,0.5054
1330.835,0.3883
1330.845,0.2046
1330.855,0.2382
1330.865,0.3866
1330.875,0.4104
1330.885,0.3274
1330.895,0.3629
1330.905,0.4357
1330.915,0.4315
1330.925,0.5182
1330.935,0.6342
1330.945,0.6438
1330.955,0.5096
1330.965,0.3074
1330.975,0.2178
1330.985,0.1945
1330.995,0.1211
1331.005,0.0984
1331.015,0.1555
1331.025,0.248
1331.035,0.2298
1331.045,0.205
1331.055,0.2342
1331.065,0.3779
1331.075,0.4122
1331.085,0.4265
1331.095,0.4456
1331.105,0.3838
1331.115,0.2676
1331.125,0.1796
1331.135,0.1481
1331.145,0.1392
1331.155,0.0965
1331.165,0.1939
1331.175,0.4619
1331.185,0.4744
1331.195,0.4275
1331.205,0.4497
1331.215,0.7511
1331.225,1.0127
1331.235,1.2107
1331.245,1.176
1331.255,1.0939
1331.265,1.0745
1331.275,0.9839
1331.285,0.4657
1331.295,0.1745
1331.305,0.2045
1331.315,0.1823
1331.325,0.1668
1331.335,0.2224
1331.345,0.286
1331.355,0.3525
1331.365,0.3327
1331.375,0.3461
1331.385,0.2149
1331.395,0.2411
1331.405,0.2507
1331.415,0.2684
1331.425,0.2672
1331.435,0.2362
1331.445,0.1932
1331.455,0.2118
1331.465,0.1945
1331.475,0.2226
1331.485,0.1954
1331.495,0.3676
1331.505,0.5073
1331.515,0.4574
1331.525,0.4204
1331.535,0.4817
1331.545,0.7778
1331.555,0.8761
1331.565,0.5963
1331.575,0.2972
1331.585,0.1946
1331.595,0.1717
1331.605,0.1881
1331.615,0.2908
1331.625,0.5038
1331.635,0.379
1331.645,0.164
1331.655,0.222
1331.665,0.3307
1331.675,0.4244
1331.685,0.5877
1331.695,0.586
1331.705,0.4765
1331.715,0.3335
1331.725,0.3707
1331.735,0.4948
1331.745,0.8309
1331.755,0.9029
1331.765,0.9401
1331.775,0.8796
1331.785,0.7238
1331.795,0.4244
1331.805,0.2941
1331.815,0.2305
1331.825,0.2131
1331.835,0.2702
1331.845,0.2682
1331.855,0.2468
1331.865,0.2256
1331.875,0.3571
1331.885,0.4493
1331.895,0.3538
1331.905,0.2316
1331.915,0.1945
1331.925,0.2171
1331.935,0.2312
1331.945,0.2884
1331.955,0.3349
1331.965,0.2018
1331.975,0.159
1331.985,0.2994
1331.995,0.3377
1332.005,0.2513
1332.015,0.2363
1332.025,0.2972
1332.035,0.4775
1332.045,0.5922
1332.055,0.5527
1332.065,0.5239
1332.075,0.5287
1332.085,0.3876
1332.095,0.3523
1332.105,0.3435
1332.115,0.184
1332.125,0.0906
1332.135,0.1171
1332.145,0.1974
1332.155,0.1584
1332.165,0.1895
1332.175,0.3349
1332.185,0.4203
1332.195,0.4458
1332.205,0.4655
1332.215,0.5366
1332.225,0.6752
1332.235,0.5583
1332.245,0.473
1332.255,0.4886
1332.265,0.5458
1332.275,0.5453
1332.285,0.526
1332.295,0.3899
1332.305,0.4036
1332.315,0.4113
1332.325,0.4262
1332.335,0.4411
1332.345,0.4727
1332.355,0.5895
1332.365,0.5338
1332.375,0.6481
1332.385,0.7556
